"year","species_group_code","species_group_name","species_name","conf_flag","catch_mt"
"2011","USKT","BSAI Skate and GOA Skate, Other","skate, other",0,1279.3932950892
"2011","USRK","Shark","Pacific sleeper shark",0,21.5673355782
"2011","USRK","Shark","shark, other",0,4.5763111775
"2011","USRK","Shark","shark, salmon",0,6.7256909568
"2011","USRK","Shark","shark, spiny dogfish",0,257.4452643815
"2012","AMCK","Atka Mackerel","greenling, atka mackerel",0,1187.7330191648
"2012","ARTH","Arrowtooth Flounder","flounder, arrowtooth",0,20762.1065113069
"2012","BSKT","GOA Skate, Big","skate, big",0,1967.2240611169
"2012","DFL4","GOA Deep Water Flatfish","Kamchatka flounder",0,3.2591072218
"2012","DFL4","GOA Deep Water Flatfish","sole, dover",0,254.8034978107
"2012","DUSK","GOA Dusky Rockfish","rockfish, dusky",0,4002.2585669499
"2012","FSOL","Flathead Sole","sole, flathead",0,2167.0371344293
"2012","LSKT","GOA Skate, Longnose","skate, longnose",0,840.7986568262
"2012","NORK","Northern Rockfish","rockfish, northern",0,5077.0064430065
"2012","OCTP","Octopus","octopus, North Pacific",0,416.910605333
"2012","PCOD","Pacific Cod","cod, Pacific (gray)",0,76871.1099293872
"2012","PLCK","Pollock","pollock, walleye",0,98934.6913060536
"2012","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,13232.4727511128
"2012","REXS","GOA Rex Sole","sole, rex",0,2443.1989326231
"2012","REYE","Rougheye Rockfish","rockfish, rougheye",0,408.5797438268
"2012","ROCK","Other Rockfish","rockfish, canary",0,0.8717300234
"2012","ROCK","Other Rockfish","rockfish, china",0,0.0988387031
"2012","ROCK","Other Rockfish","rockfish, copper",0,0.043831834
"2012","ROCK","Other Rockfish","rockfish, darkblotched",0,0.68456
"2012","ROCK","Other Rockfish","rockfish, greenstripe",1,NA
"2012","ROCK","Other Rockfish","rockfish, harlequin",0,614.3737203618
"2012","ROCK","Other Rockfish","rockfish, other",0,5.0270125437
"2012","ROCK","Other Rockfish","rockfish, quillback",0,8.0738476008
"2012","ROCK","Other Rockfish","rockfish, redbanded",0,21.4978059399
"2012","ROCK","Other Rockfish","rockfish, redstripe",0,38.216009041
"2012","ROCK","Other Rockfish","rockfish, rosethorn",0,0.2766086889
"2012","ROCK","Other Rockfish","rockfish, sharpchin",0,88.7605635995
"2012","ROCK","Other Rockfish","rockfish, silvergray",0,29.6420774798
"2012","ROCK","Other Rockfish","rockfish, tiger",0,2.0353074133
"2012","ROCK","Other Rockfish","rockfish, widow",0,16.2244700752
"2012","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,153.2403720321
"2012","ROCK","Other Rockfish","rockfish, yellowtail",0,0.4367631676
"2012","SABL","Sablefish","sablefish (blackcod)",0,6680.5840999495
"2012","SCLP","Sculpin","sculpin, bigmouth",0,46.7335732637
"2012","SCLP","Sculpin","sculpin, general",0,138.0300737907
"2012","SCLP","Sculpin","sculpin, great",0,145.9033060029
"2012","SCLP","Sculpin","sculpin, other large",0,61.7155209506
"2012","SCLP","Sculpin","sculpin, plain",0,1.6636397224
"2012","SCLP","Sculpin","sculpin, yellow irish lord",0,396.3993995349
"2012","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",0,6.9528590757
"2012","SFL1","GOA Shallow Water Flatfish","flounder, general",0,0.3682930171
"2012","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,208.0729666871
"2012","SFL1","GOA Shallow Water Flatfish","groundfish, general",0,2.4624555807
"2012","SFL1","GOA Shallow Water Flatfish","sole, English",0,39.740092623
"2012","SFL1","GOA Shallow Water Flatfish","sole, butter",0,831.4212084858
"2012","SFL1","GOA Shallow Water Flatfish","sole, petrale",1,NA
"2012","SFL1","GOA Shallow Water Flatfish","sole, rock",0,2922.766670744
"2012","SFL1","GOA Shallow Water Flatfish","sole, sand",0,0.9097228556
"2012","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,0.2032468994
"2012","SQID","Squid","squid, majestic",0,16.4737128963
"2012","SRKR","Shortraker Rockfish","rockfish, shortraker",0,431.6367441405
"2012","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,516.9302574894
"2012","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan",0,4.8341276106
"2012","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian",0,23.692012197
"2012","USKT","BSAI Skate and GOA Skate, Other","skate, other",0,1074.8737691371
"2012","USRK","Shark","Pacific sleeper shark",0,143.6943403
"2012","USRK","Shark","shark, other",0,7.1445892953
"2012","USRK","Shark","shark, salmon",0,50.4286201941
"2012","USRK","Shark","shark, spiny dogfish",0,212.527220876
"2013","AMCK","Atka Mackerel","greenling, atka mackerel",0,1277.0704606828
"2013","ARTH","Arrowtooth Flounder","flounder, arrowtooth",0,21809.3124154034
"2013","BSKT","GOA Skate, Big","skate, big",0,2442.0463836669
"2013","DFL4","GOA Deep Water Flatfish","Kamchatka flounder",0,15.9717075773
"2013","DFL4","GOA Deep Water Flatfish","sole, dover",0,202.4028054403
"2013","DFL4","GOA Deep Water Flatfish","turbot, Greenland",0,14.1514509081
"2013","DUSK","GOA Dusky Rockfish","rockfish, dusky",0,3146.2916745647
"2013","FSOL","Flathead Sole","sole, flathead",0,2818.4910709298
"2013","HLBT","Halibut","halibut, Pacific",0,14115.3799531117
"2013","LSKT","GOA Skate, Longnose","skate, longnose",0,1353.7526793738
"2013","NORK","Northern Rockfish","rockfish, northern",0,4879.2848117295
"2013","OCTP","Octopus","octopus, North Pacific",0,412.3811422869
"2013","PCOD","Pacific Cod","cod, Pacific (gray)",0,66829.7816068093
"2013","PLCK","Pollock","pollock, walleye",0,90796.631602089
"2013","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,11644.6402395131
"2013","REXS","GOA Rex Sole","sole, rex",0,3699.6302665417
"2013","REYE","Rougheye Rockfish","rockfish, rougheye",0,400.4353230015
"2013","ROCK","Other Rockfish","rockfish, aurora",1,NA
"2013","ROCK","Other Rockfish","rockfish, bocaccio",1,NA
"2013","ROCK","Other Rockfish","rockfish, canary",0,1.1491160988
"2013","ROCK","Other Rockfish","rockfish, china",0,1.01596191
"2013","ROCK","Other Rockfish","rockfish, copper",0,0.0594954607
"2013","ROCK","Other Rockfish","rockfish, darkblotched",1,NA
"2013","ROCK","Other Rockfish","rockfish, greenstripe",1,NA
"2013","ROCK","Other Rockfish","rockfish, harlequin",0,305.8293842319
"2013","ROCK","Other Rockfish","rockfish, other",0,34.4431445589
"2013","ROCK","Other Rockfish","rockfish, quillback",0,12.0620198856
"2013","ROCK","Other Rockfish","rockfish, redbanded",0,36.9319376787
"2013","ROCK","Other Rockfish","rockfish, redstripe",0,24.8122820304
"2013","ROCK","Other Rockfish","rockfish, rosethorn",0,0.5820787565
"2013","ROCK","Other Rockfish","rockfish, sharpchin",0,40.3790733963
"2013","ROCK","Other Rockfish","rockfish, silvergray",0,12.0370594584
"2013","ROCK","Other Rockfish","rockfish, splitnose",1,NA
"2013","ROCK","Other Rockfish","rockfish, tiger",0,1.5290160409
"2013","ROCK","Other Rockfish","rockfish, vermilion",1,NA
"2013","ROCK","Other Rockfish","rockfish, widow",0,34.8133459515
"2013","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,173.3136529237
"2013","ROCK","Other Rockfish","rockfish, yellowtail",0,0.3121826343
"2013","SABL","Sablefish","sablefish (blackcod)",0,6545.3969226938
"2013","SCLP","Sculpin","sculpin, bigmouth",0,95.7153474253
"2013","SCLP","Sculpin","sculpin, general",0,36.2450536905
"2013","SCLP","Sculpin","sculpin, great",0,148.163747063
"2013","SCLP","Sculpin","sculpin, other large",0,720.7376586158
"2013","SCLP","Sculpin","sculpin, plain",0,4.3091717044
"2013","SCLP","Sculpin","sculpin, yellow irish lord",0,725.8621908958
"2013","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",0,17.0354762965
"2013","SFL1","GOA Shallow Water Flatfish","flounder, general",0,2.09457858
"2013","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,135.3351768223
"2013","SFL1","GOA Shallow Water Flatfish","groundfish, general",0,7.5098216766
"2013","SFL1","GOA Shallow Water Flatfish","sole, English",0,69.3588835787
"2013","SFL1","GOA Shallow Water Flatfish","sole, butter",0,1078.906956111
"2013","SFL1","GOA Shallow Water Flatfish","sole, rock",0,4200.0333841744
"2013","SFL1","GOA Shallow Water Flatfish","sole, sand",0,3.9935933276
"2013","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,2.3357244018
"2013","SQID","Squid","squid, majestic",0,319.1876788665
"2013","SRKR","Shortraker Rockfish","rockfish, shortraker",0,517.1330970029
"2013","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,811.57385855
"2013","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan",0,0.4688307512
"2013","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian",0,9.2027505909
"2013","USKT","BSAI Skate and GOA Skate, Other","skate, other",0,1699.8198045842
"2013","USRK","Shark","Pacific sleeper shark",0,44.8605490346
"2013","USRK","Shark","shark, other",0,7.8822307847
"2013","USRK","Shark","shark, salmon",0,3.1357716116
"2013","USRK","Shark","shark, spiny dogfish",0,1455.9264035713
"2014","AMCK","Atka Mackerel","greenling, atka mackerel",0,1041.7223061455
"2014","ARTH","Arrowtooth Flounder","flounder, arrowtooth",0,36525.7964843729
"2014","BSKT","GOA Skate, Big","skate, big",0,1555.2918533635
"2014","DFL4","GOA Deep Water Flatfish","Kamchatka flounder",0,68.9219066841
"2014","DFL4","GOA Deep Water Flatfish","sole, dover",0,274.4747325092
"2014","DFL4","GOA Deep Water Flatfish","turbot, Greenland",0,2.2769847169
"2014","DUSK","GOA Dusky Rockfish","rockfish, dusky",0,2970.5997187502
"2014","FSOL","Flathead Sole","sole, flathead",0,2555.8742361342
"2014","HLBT","Halibut","halibut, Pacific",0,8640.070924022
"2014","LSKT","GOA Skate, Longnose","skate, longnose",0,1218.3815988729
"2014","NORK","Northern Rockfish","rockfish, northern",0,4278.2316331438
"2014","OCTP","Octopus","octopus, North Pacific",0,1304.5786706486
"2014","PCOD","Pacific Cod","cod, Pacific (gray)",0,83491.7282263605
"2014","PLCK","Pollock","pollock, walleye",0,138948.062002689
"2014","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,15840.6865488893
"2014","REXS","GOA Rex Sole","sole, rex",0,3575.7872142542
"2014","REYE","Rougheye Rockfish","rockfish, rougheye",0,577.3488634331
"2014","ROCK","Other Rockfish","rockfish, canary",0,0.2005526267
"2014","ROCK","Other Rockfish","rockfish, china",0,0.2733652651
"2014","ROCK","Other Rockfish","rockfish, copper",0,0.1009726911
"2014","ROCK","Other Rockfish","rockfish, darkblotched",1,NA
"2014","ROCK","Other Rockfish","rockfish, greenstripe",0,0.0064448262
"2014","ROCK","Other Rockfish","rockfish, harlequin",0,478.0682857295
"2014","ROCK","Other Rockfish","rockfish, other",0,13.0890168393
"2014","ROCK","Other Rockfish","rockfish, quillback",0,6.9376250563
"2014","ROCK","Other Rockfish","rockfish, redbanded",0,48.0287387075
"2014","ROCK","Other Rockfish","rockfish, redstripe",0,58.6753153088
"2014","ROCK","Other Rockfish","rockfish, rosethorn",0,0.1662479889
"2014","ROCK","Other Rockfish","rockfish, sharpchin",0,88.4153300302
"2014","ROCK","Other Rockfish","rockfish, silvergray",0,23.4506776904
"2014","ROCK","Other Rockfish","rockfish, stripetail",1,NA
"2014","ROCK","Other Rockfish","rockfish, tiger",0,2.5165964858
"2014","ROCK","Other Rockfish","rockfish, widow",0,19.8835346042
"2014","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,144.6542304057
"2014","ROCK","Other Rockfish","rockfish, yellowtail",0,0.351361857
"2014","SABL","Sablefish","sablefish (blackcod)",0,5930.5077109867
"2014","SCLP","Sculpin","sculpin, bigmouth",0,43.6708512984
"2014","SCLP","Sculpin","sculpin, general",0,43.4154066037
"2014","SCLP","Sculpin","sculpin, great",0,153.3210409322
"2014","SCLP","Sculpin","sculpin, other large",0,275.1444031966
"2014","SCLP","Sculpin","sculpin, plain",0,2.0213079565
"2014","SCLP","Sculpin","sculpin, yellow irish lord",0,668.4306545418
"2014","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",0,5.159890346
"2014","SFL1","GOA Shallow Water Flatfish","flounder, general",0,1.1318456825
"2014","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,171.2823975741
"2014","SFL1","GOA Shallow Water Flatfish","groundfish, general",0,7.3161367195
"2014","SFL1","GOA Shallow Water Flatfish","sole, English",0,66.7357821513
"2014","SFL1","GOA Shallow Water Flatfish","sole, butter",0,834.1029539535
"2014","SFL1","GOA Shallow Water Flatfish","sole, petrale",1,NA
"2014","SFL1","GOA Shallow Water Flatfish","sole, rock",0,3643.6836840774
"2014","SFL1","GOA Shallow Water Flatfish","sole, sand",0,2.1490527961
"2014","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,5.5716982836
"2014","SQID","Squid","squid, majestic",0,91.7210212986
"2014","SRKR","Shortraker Rockfish","rockfish, shortraker",0,446.1459757384
"2014","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,899.4806941865
"2014","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan",0,3.4805833149
"2014","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian",0,40.7559547415
"2014","USKT","BSAI Skate and GOA Skate, Other","skate, Whiteblotched",1,NA
"2014","USKT","BSAI Skate and GOA Skate, Other","skate, other",0,1622.7351484131
"2014","USRK","Shark","Pacific sleeper shark",0,79.5039565702
"2014","USRK","Shark","shark, other",0,3.36673745
"2014","USRK","Shark","shark, salmon",0,147.0425482154
"2014","USRK","Shark","shark, spiny dogfish",0,814.5117414166
"2015","AMCK","Atka Mackerel","greenling, atka mackerel",0,1217.8253751288
"2015","ARTH","Arrowtooth Flounder","flounder, arrowtooth",0,19296.6901261519
"2015","BSKT","GOA Skate, Big","skate, big",0,1446.724170276
"2015","DFL4","GOA Deep Water Flatfish","Kamchatka flounder",0,35.8358891879
"2015","DFL4","GOA Deep Water Flatfish","sole, dover",0,190.3807213577
"2015","DFL4","GOA Deep Water Flatfish","turbot, Greenland",0,24.1724333806
"2015","DUSK","GOA Dusky Rockfish","rockfish, dusky",0,2772.4615117179
"2015","FSOL","Flathead Sole","sole, flathead",0,2000.6763496617
"2015","HLBT","Halibut","halibut, Pacific",0,8783.3968508974
"2015","LSKT","GOA Skate, Longnose","skate, longnose",0,1310.4239906074
"2015","NORK","Northern Rockfish","rockfish, northern",0,3944.5536234907
"2015","OCTP","Octopus","octopus, North Pacific",0,962.0116448261
"2015","PCOD","Pacific Cod","cod, Pacific (gray)",0,77689.9919282298
"2015","PLCK","Pollock","pollock, walleye",0,162807.645940591
"2015","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,16752.0808724135
"2015","REXS","GOA Rex Sole","sole, rex",0,1957.3077196453
"2015","REYE","Rougheye Rockfish","rockfish, rougheye",0,408.9346357756
"2015","ROCK","Other Rockfish","rockfish, canary",0,0.263247296
"2015","ROCK","Other Rockfish","rockfish, china",0,0.1634367364
"2015","ROCK","Other Rockfish","rockfish, copper",0,0.2033486424
"2015","ROCK","Other Rockfish","rockfish, darkblotched",0,3.3766577375
"2015","ROCK","Other Rockfish","rockfish, harlequin",0,579.4127739683
"2015","ROCK","Other Rockfish","rockfish, other",0,31.5496697484
"2015","ROCK","Other Rockfish","rockfish, pygmy",1,NA
"2015","ROCK","Other Rockfish","rockfish, quillback",0,25.2505482537
"2015","ROCK","Other Rockfish","rockfish, redbanded",0,45.2087547876
"2015","ROCK","Other Rockfish","rockfish, redstripe",0,49.0779470552
"2015","ROCK","Other Rockfish","rockfish, rosethorn",0,0.7039912037
"2015","ROCK","Other Rockfish","rockfish, sharpchin",0,106.3361229765
"2015","ROCK","Other Rockfish","rockfish, silvergray",0,39.3701012254
"2015","ROCK","Other Rockfish","rockfish, tiger",0,4.3110503044
"2015","ROCK","Other Rockfish","rockfish, vermilion",1,NA
"2015","ROCK","Other Rockfish","rockfish, widow",0,11.6474296224
"2015","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,158.4029686381
"2015","ROCK","Other Rockfish","rockfish, yellowtail",0,0.7943425182
"2015","SABL","Sablefish","sablefish (blackcod)",0,5623.6695749787
"2015","SCLP","Sculpin","sculpin, bigmouth",0,71.8129360789
"2015","SCLP","Sculpin","sculpin, general",0,23.4292687358
"2015","SCLP","Sculpin","sculpin, great",0,182.9523952194
"2015","SCLP","Sculpin","sculpin, other large",0,313.5375057669
"2015","SCLP","Sculpin","sculpin, plain",0,1.0311588662
"2015","SCLP","Sculpin","sculpin, warty",0,0.0060215799
"2015","SCLP","Sculpin","sculpin, yellow irish lord",0,417.6895136429
"2015","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",0,2.2494708718
"2015","SFL1","GOA Shallow Water Flatfish","flounder, general",0,0.8558842678
"2015","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,138.3097216342
"2015","SFL1","GOA Shallow Water Flatfish","groundfish, general",0,13.244292508
"2015","SFL1","GOA Shallow Water Flatfish","sole, English",0,41.37287085
"2015","SFL1","GOA Shallow Water Flatfish","sole, butter",0,290.7666218739
"2015","SFL1","GOA Shallow Water Flatfish","sole, rock",0,2862.8980747949
"2015","SFL1","GOA Shallow Water Flatfish","sole, sand",1,NA
"2015","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,3.6783544857
"2015","SQID","Squid","squid, majestic",0,408.9416497571
"2015","SRKR","Shortraker Rockfish","rockfish, shortraker",0,332.3331324348
"2015","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,797.8158184195
"2015","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan",0,1.5725617703
"2015","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian",0,15.2017883469
"2015","USKT","BSAI Skate and GOA Skate, Other","skate, other",0,1586.3910338759
"2015","USRK","Shark","Pacific sleeper shark",0,51.3287648199
"2015","USRK","Shark","shark, other",0,8.5660915038
"2015","USRK","Shark","shark, salmon",0,361.8180460452
"2015","USRK","Shark","shark, spiny dogfish",0,575.3085589243
"2016","AMCK","Atka Mackerel","greenling, atka mackerel",0,1092.9010948529
"2016","ARTH","Arrowtooth Flounder","flounder, arrowtooth",0,19976.3430659122
"2016","BSKT","GOA Skate, Big","skate, big",0,2021.4238601737
"2016","DFL4","GOA Deep Water Flatfish","Kamchatka flounder",0,4.6506709636
"2016","DFL4","GOA Deep Water Flatfish","sole, dover",0,216.6367952058
"2016","DFL4","GOA Deep Water Flatfish","turbot, Greenland",0,2.6745004828
"2016","DUSK","GOA Dusky Rockfish","rockfish, dusky",0,3311.6643033746
"2016","FSOL","Flathead Sole","sole, flathead",0,2419.3939047627
"2016","HLBT","Halibut","halibut, Pacific",0,8222.5148032209
"2016","LSKT","GOA Skate, Longnose","skate, longnose",0,1043.5298435784
"2016","NORK","Northern Rockfish","rockfish, northern",0,3433.9938126132
"2016","OCTP","Octopus","octopus, North Pacific",0,384.427778171
"2016","PCOD","Pacific Cod","cod, Pacific (gray)",0,62867.3275181654
"2016","PLCK","Pollock","pollock, walleye",0,173086.352447733
"2016","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,20207.8591675284
"2016","REXS","GOA Rex Sole","sole, rex",0,1746.4267990755
"2016","REYE","Rougheye Rockfish","rockfish, rougheye",0,565.5154572387
"2016","ROCK","Other Rockfish","rockfish, bocaccio",0,0.0241144516
"2016","ROCK","Other Rockfish","rockfish, canary",0,0.8514637411
"2016","ROCK","Other Rockfish","rockfish, china",0,0.7446486732
"2016","ROCK","Other Rockfish","rockfish, copper",0,0.1649499419
"2016","ROCK","Other Rockfish","rockfish, darkblotched",1,NA
"2016","ROCK","Other Rockfish","rockfish, harlequin",0,594.8246481229
"2016","ROCK","Other Rockfish","rockfish, other",0,30.1705211237
"2016","ROCK","Other Rockfish","rockfish, pygmy",1,NA
"2016","ROCK","Other Rockfish","rockfish, quillback",0,24.1549158507
"2016","ROCK","Other Rockfish","rockfish, redbanded",0,54.6733751205
"2016","ROCK","Other Rockfish","rockfish, redstripe",0,99.7766722092
"2016","ROCK","Other Rockfish","rockfish, rosethorn",0,0.3179725492
"2016","ROCK","Other Rockfish","rockfish, sharpchin",0,160.8806507917
"2016","ROCK","Other Rockfish","rockfish, silvergray",0,52.8250571749
"2016","ROCK","Other Rockfish","rockfish, stripetail",1,NA
"2016","ROCK","Other Rockfish","rockfish, tiger",0,2.4391535023
"2016","ROCK","Other Rockfish","rockfish, widow",0,8.649691141
"2016","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,152.3544637379
"2016","ROCK","Other Rockfish","rockfish, yellowtail",0,1.5693345025
"2016","SABL","Sablefish","sablefish (blackcod)",0,5246.5307456148
"2016","SCLP","Sculpin","sculpin, bigmouth",0,73.0802813624
"2016","SCLP","Sculpin","sculpin, general",0,41.9095425229
"2016","SCLP","Sculpin","sculpin, great",0,218.9629519614
"2016","SCLP","Sculpin","sculpin, other large",0,251.2881090774
"2016","SCLP","Sculpin","sculpin, plain",0,3.3815543872
"2016","SCLP","Sculpin","sculpin, warty",0,0.0681353251
"2016","SCLP","Sculpin","sculpin, yellow irish lord",0,728.2121964596
"2016","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",0,2.6635122623
"2016","SFL1","GOA Shallow Water Flatfish","flounder, general",0,1.4271984958
"2016","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,71.5123156875
"2016","SFL1","GOA Shallow Water Flatfish","groundfish, general",0,4.886217364
"2016","SFL1","GOA Shallow Water Flatfish","sole, English",0,48.8177110828
"2016","SFL1","GOA Shallow Water Flatfish","sole, butter",0,501.6806740701
"2016","SFL1","GOA Shallow Water Flatfish","sole, petrale",0,0.4185738686
"2016","SFL1","GOA Shallow Water Flatfish","sole, rock",0,3166.9247724746
"2016","SFL1","GOA Shallow Water Flatfish","sole, sand",0,0.2893997777
"2016","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,5.9307898084
"2016","SQID","Squid","squid, majestic",0,238.3049365761
"2016","SRKR","Shortraker Rockfish","rockfish, shortraker",0,544.6919081343
"2016","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,889.7787117043
"2016","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan",0,2.334894411
"2016","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian",0,17.2701505113
"2016","USKT","BSAI Skate and GOA Skate, Other","skate, Whiteblotched",1,NA
"2016","USKT","BSAI Skate and GOA Skate, Other","skate, other",0,1463.281778623
"2016","USRK","Shark","Pacific sleeper shark",0,67.830233504
"2016","USRK","Shark","shark, other",0,3.8312586284
"2016","USRK","Shark","shark, salmon",0,90.0892266964
"2016","USRK","Shark","shark, spiny dogfish",0,1153.5490867731
"2017","AMCK","Atka Mackerel","greenling, atka mackerel",0,1074.6315557182
"2017","ARTH","Arrowtooth Flounder","flounder, arrowtooth",0,27053.508967652
"2017","BSKT","GOA Skate, Big","skate, big",0,1646.6076014507
"2017","DFL4","GOA Deep Water Flatfish","Kamchatka flounder",0,65.8027973795
"2017","DFL4","GOA Deep Water Flatfish","sole, dover",0,179.8167781731
"2017","DFL4","GOA Deep Water Flatfish","turbot, Greenland",0,7.2554829797
"2017","DUSK","GOA Dusky Rockfish","rockfish, dusky",0,2595.2358595769
"2017","FSOL","Flathead Sole","sole, flathead",0,2050.3423328191
"2017","HLBT","Halibut","halibut, Pacific",0,8475.5204491469
"2017","LSKT","GOA Skate, Longnose","skate, longnose",0,955.158448461
"2017","NORK","Northern Rockfish","rockfish, northern",0,1835.0952221533
"2017","OCTP","Octopus","octopus, North Pacific",0,231.0107960937
"2017","PCOD","Pacific Cod","cod, Pacific (gray)",0,48204.2145600561
"2017","PLCK","Pollock","pollock, walleye",0,184220.028612071
"2017","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,21103.5741054778
"2017","REXS","GOA Rex Sole","sole, rex",0,1481.7878011293
"2017","REYE","Rougheye Rockfish","rockfish, rougheye",0,379.1886093368
"2017","ROCK","Other Rockfish","rockfish, canary",0,0.2634069134
"2017","ROCK","Other Rockfish","rockfish, china",0,0.1611178608
"2017","ROCK","Other Rockfish","rockfish, copper",0,0.0813541901
"2017","ROCK","Other Rockfish","rockfish, darkblotched",0,0.4828015266
"2017","ROCK","Other Rockfish","rockfish, greenstripe",0,0.0071459289
"2017","ROCK","Other Rockfish","rockfish, harlequin",0,467.1827887983
"2017","ROCK","Other Rockfish","rockfish, other",0,29.0293083739
"2017","ROCK","Other Rockfish","rockfish, quillback",0,11.126980297
"2017","ROCK","Other Rockfish","rockfish, redbanded",0,43.4186846655
"2017","ROCK","Other Rockfish","rockfish, redstripe",0,67.6897765596
"2017","ROCK","Other Rockfish","rockfish, rosethorn",0,2.266226714
"2017","ROCK","Other Rockfish","rockfish, sharpchin",0,122.1855700894
"2017","ROCK","Other Rockfish","rockfish, silvergray",0,41.9710921654
"2017","ROCK","Other Rockfish","rockfish, tiger",0,1.7946727905
"2017","ROCK","Other Rockfish","rockfish, widow",0,25.2835172873
"2017","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,185.189358933
"2017","ROCK","Other Rockfish","rockfish, yellowtail",0,0.3655573954
"2017","SABL","Sablefish","sablefish (blackcod)",0,6018.9024641633
"2017","SCLP","Sculpin","sculpin, bigmouth",0,66.053880599
"2017","SCLP","Sculpin","sculpin, general",0,17.1517930666
"2017","SCLP","Sculpin","sculpin, great",0,408.5675532226
"2017","SCLP","Sculpin","sculpin, other large",0,323.8450854079
"2017","SCLP","Sculpin","sculpin, plain",0,1.3862782273
"2017","SCLP","Sculpin","sculpin, yellow irish lord",0,552.1139303323
"2017","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",0,3.934385047
"2017","SFL1","GOA Shallow Water Flatfish","flounder, general",0,2.588492918
"2017","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,214.3530828247
"2017","SFL1","GOA Shallow Water Flatfish","groundfish, general",0,14.4877750642
"2017","SFL1","GOA Shallow Water Flatfish","sole, English",0,55.3241298285
"2017","SFL1","GOA Shallow Water Flatfish","sole, butter",0,164.0940314307
"2017","SFL1","GOA Shallow Water Flatfish","sole, rock",0,2117.0115357785
"2017","SFL1","GOA Shallow Water Flatfish","sole, sand",1,NA
"2017","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,1.592070438
"2017","SQID","Squid","squid, majestic",0,37.0418859504
"2017","SRKR","Shortraker Rockfish","rockfish, shortraker",0,317.3596875763
"2017","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,753.9199621812
"2017","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan",0,1.9644271405
"2017","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian",0,35.0928035481
"2017","USKT","BSAI Skate and GOA Skate, Other","skate, Whiteblotched",0,1.281563468
"2017","USKT","BSAI Skate and GOA Skate, Other","skate, other",0,1498.5058823862
"2017","USRK","Shark","Pacific sleeper shark",0,136.6026930531
"2017","USRK","Shark","shark, other",0,7.1176938811
"2017","USRK","Shark","shark, salmon",0,12.5581100668
"2017","USRK","Shark","shark, spiny dogfish",0,869.518918069
"2018","AMCK","Atka Mackerel","greenling, atka mackerel",0,1437.7102037221
"2018","ARTH","Arrowtooth Flounder","flounder, arrowtooth",0,18870.2587078913
"2018","BSKT","GOA Skate, Big","skate, big",0,1231.3590312558
"2018","DFL4","GOA Deep Water Flatfish","Kamchatka flounder",0,39.783558435
